icons,is_cre_manual,hqChart,intime,channelid,ctime,mtime,authoruid,level,vid,ipad_vid,video_time_length,categoryid,mediaid,templateid,productid,ext_0,ext_1,ext_2,ext_3,ext_4,docid,url,urls,wapurl,wapurls,wapsummary,title,stitle,summary,intro,author,commentid,video_id,keywords,media_name,columnid,subjectid,img,images,lids,oid,mlids,ext,important,comment_reply,comment_show,comment_total
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 12:32:36+08:00,31,2024-12-03 11:44:00+08:00,2024-12-03 12:32:33+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4930400,https://finance.sina.com.cn/roll/2024-12-03/doc-incyeerv4930400.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyeerv4930400.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4930400.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4930400.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4930400.d.html""]",,上海全域试点科技企业“员工持股贷” 单人最高授信2000万元,,,来源：新华财经 记者独家获悉，近期，上海金融监管部门已将科技企业员工持股贷试点从临港新片区、张江等区域全面扩大到上海全市。该创新举措走在全国前列。,,cj:comos-ncyeerv4930400:0,,"上海市,科技企业,股权投资,上海科技",媒体滚动,"1834,1849",,[],[],"295,1058,1686,2509,2516,2519,2544,3318",763603593,,,,,,
,0,"{""stockCharts"":""\u671f\u8d27K\u7ebf\u56fe"",""stockCode"":""rm0"",""stockMarket"":""no"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 12:15:26+08:00,31,2024-12-03 11:43:02+08:00,2024-12-03 12:15:26+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyit1830805,https://finance.sina.com.cn/money/future/fmnews/2024-12-03/doc-incycyit1830805.shtml,"[""https:\/\/finance.sina.com.cn\/money\/future\/fmnews\/2024-12-03\/doc-incycyit1830805.shtml""]",https://finance.sina.cn/futuremarket/qsyw/2024-12-03/detail-incycyit1830805.d.html,"[""https:\/\/finance.sina.cn\/futuremarket\/qsyw\/2024-12-03\/detail-incycyit1830805.d.html"",""http:\/\/finance.sina.cn\/futuremarket\/qsyw\/2024-12-03\/detail-incycyit1830805.d.html""]",,午评：氧化铝涨超1% 菜粕跌近2%,,,早盘收盘，国内期货主力合约涨跌不一。氧化铝、苹果、橡胶涨超1%，20号胶、液化气、热卷、铁矿石涨近1%；跌幅方面，菜粕跌近2%，豆油、红枣、豆二、生猪、豆粕、玉米...,,cj:comos-ncycyit1830805:0,,,市场资讯,"1978,1995",,[],"[{'u': 'http://n.sinaimg.cn/finance/transform/4/w550h254/20241203/767c-202a1492266085cb76bfeb60fc87b25c.png', 'w': '550', 'h': '254', 't': ''}]","295,1107,2509,2516,2519,2544,3318",763600584,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""00151"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:43:00+08:00,31,2024-12-03 11:42:56+08:00,2024-12-03 11:42:56+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiu8605304,https://finance.sina.com.cn/stock/hkstock/hkgg/2024-12-03/doc-incycyiu8605304.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkgg\/2024-12-03\/doc-incycyiu8605304.shtml""]",https://finance.sina.cn/hkstock/ggpj/2024-12-03/detail-incycyiu8605304.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyiu8605304.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyiu8605304.d.html""]",,大摩：予中国旺旺“与大市同步”评级 目标价降至4.8港元,,,大摩发布研究报告称，下调中国旺旺（00151）现财年每股盈利预测4%，下财年及2026财年每股盈利预测降8%，预期乳制品及雪条需求仍然受压，以及成本助力减弱。,,cj:comos-ncycyiu8605304:0,,"中国旺旺,大市",新浪港股,"1850,2000,2008",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,1082,1095,2509,2516,2517,2519,2544,2671,2674,3318",763600592,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":""us"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:49:34+08:00,31,2024-12-03 11:42:14+08:00,2024-12-03 11:49:31+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1833362,https://finance.sina.com.cn/stock/relnews/us/2024-12-03/doc-incycyiz1833362.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/relnews\/us\/2024-12-03\/doc-incycyiz1833362.shtml""]",https://finance.sina.cn/stock/relnews/us/2024-12-03/detail-incycyiz1833362.d.html,"[""https:\/\/finance.sina.cn\/stock\/relnews\/us\/2024-12-03\/detail-incycyiz1833362.d.html"",""http:\/\/finance.sina.cn\/stock\/relnews\/us\/2024-12-03\/detail-incycyiz1833362.d.html""]",,百年难遇！美股有望连续两年涨超20% 华尔街押注年底再创新高,,,财联社12月3日讯（编辑 刘蕊）美东时间本周一，标普500指数、纳斯达克指数继续创出新高。而包括高盛、摩根大通等华尔街投行预计，在今年的最后一个月...,,cj:comos-ncycyiz1833362:0,,"美股,标普500指数,华尔街,摩根大通,泰勒",媒体滚动,"1849,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3318",763600716,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""02343"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 11:42:02+08:00,31,2024-12-03 11:41:59+08:00,2024-12-03 11:41:59+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiu8604868,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incycyiu8604868.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incycyiu8604868.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incycyiu8604868.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyiu8604868.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyiu8604868.d.html""]",,太平洋航运现涨近4% 机构称环保法规推动老旧运力淘汰,,,太平洋航运（02343）早盘上涨3.76%，现报1.93港元，成交额2020.90万港元。 太平洋航运近期连续回购。公告显示，公司于12月2日斥资1112...,,cj:comos-ncycyiu8604868:0,,"太平洋航运,现涨",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/2538-525b8f82b46cb6bbcdc4d8f7bc38aa38.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763600174,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""02601"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:41:32+08:00,31,2024-12-03 11:41:26+08:00,2024-12-03 11:41:26+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1832256,https://finance.sina.com.cn/stock/hkstock/hkgg/2024-12-03/doc-incycyiz1832256.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkgg\/2024-12-03\/doc-incycyiz1832256.shtml""]",https://finance.sina.cn/hkstock/ggpj/2024-12-03/detail-incycyiz1832256.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyiz1832256.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyiz1832256.d.html""]",,美银证券：上调中国太保评级至“买入” 目标保持每股派息增长稳定,,,美银证券发布研究报告称，将中国太保（02601）评级从“中性”上调至“买入”。公司目标是保持每股派息增长稳定，同时亦能反映盈利的增长。,,cj:comos-ncycyiz1832256:0,,中国太保,新浪港股,"1850,2000,2008",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,1082,1095,2509,2516,2517,2519,2544,2671,2674,3318",763599943,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""01530"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:40:11+08:00,31,2024-12-03 11:40:07+08:00,2024-12-03 11:40:07+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5054801,https://finance.sina.com.cn/stock/hkstock/hkgg/2024-12-03/doc-incycyix5054801.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkgg\/2024-12-03\/doc-incycyix5054801.shtml""]",https://finance.sina.cn/hkstock/ggpj/2024-12-03/detail-incycyix5054801.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyix5054801.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyix5054801.d.html""]",,招商证券：维持三生制药“增持”评级 目标价上调至11港元,,, 招商证券发布研究报告称，维持三生制药（01530）“增持”评级，目标价由10港元上调至11港元，相当于预测明年市盈率10倍。,,cj:comos-ncycyix5054801:0,,"三生制药,招商证券,目标价",新浪港股,"1850,2000,2008",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,1082,1095,2509,2516,2517,2519,2544,2671,2674,3318",763599721,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""01686"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:39:09+08:00,31,2024-12-03 11:39:05+08:00,2024-12-03 11:39:05+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5054486,https://finance.sina.com.cn/stock/hkstock/hkgg/2024-12-03/doc-incycyix5054486.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkgg\/2024-12-03\/doc-incycyix5054486.shtml""]",https://finance.sina.cn/hkstock/ggpj/2024-12-03/detail-incycyix5054486.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyix5054486.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggpj\/2024-12-03\/detail-incycyix5054486.d.html""]",,大摩：维持新意网集团“增持”评级 目标价上调至4.9港元,,,大摩发布研究报告称，就新意网集团（01686）风险回报作出更新，将公司估值预测推进六个月至明年12月。因此，将公司目标价由4.6港元上调至4.9港元，维持“增持”评级。,,cj:comos-ncycyix5054486:0,,"新意网集团,大摩",新浪港股,"1850,2000,2008",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,1082,1095,2509,2516,2517,2519,2544,2671,2674,3318",763599552,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""09969"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 11:38:50+08:00,31,2024-12-03 11:38:19+08:00,2024-12-03 11:38:47+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1831349,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incycyiz1831349.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incycyiz1831349.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incycyiz1831349.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyiz1831349.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyiz1831349.d.html""]",,诺诚健华现涨逾5% 近期公布2024年科创板限制性股票激励计划,,,诺诚健华（09969）早盘上涨4.95%，现报7.00港元，成交额2996.95万港元。 诺诚健华近期公布2024年科创板限制性股票激励计划，拟向激励对象授予的限制性股票数量为1233...,,cj:comos-ncycyiz1831349:0,,"诺诚健华,现涨",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/ebb3-8aadb34e3d0c765278888708edbfb9ab.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763599372,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""06055"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 11:36:53+08:00,31,2024-12-03 11:36:49+08:00,2024-12-03 11:36:49+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyit1828100,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incycyit1828100.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incycyit1828100.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incycyit1828100.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyit1828100.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyit1828100.d.html""]",,中烟香港早盘涨幅持续扩大 现涨超7%近日签订烟叶出口新协议,,,中烟香港（06055）早盘涨幅持续扩大，股价上涨7.45%，报26.70港元，成交额1.03亿港元。 近日，中烟香港发布公告，宣布与相关卖方订立烟叶类产品出口至新地区框架协议...,,cj:comos-ncycyit1828100:0,,"中烟香港,现涨",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/361c-18a9ad8bbb26a232906741b60a62b03c.png', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763598979,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""00992"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 11:34:40+08:00,31,2024-12-03 11:34:36+08:00,2024-12-03 11:34:36+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5052730,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incycyix5052730.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incycyix5052730.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incycyix5052730.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyix5052730.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyix5052730.d.html""]",,联想集团早盘涨近5% 此前获大华继显给予目标价12港元,,,联想集团（00992）早盘上涨4.94%，现报9.56港元，成交额4.93亿港元。 此前，大华继显发表报告，联想集团9月底止第二财季业绩相当不俗，受所有部门收入增长稳固推动。,,cj:comos-ncycyix5052730:0,0,"联想集团,涨近",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/71ec-cef798f417c1893c6482dbad51100bb0.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763598584,,1,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""06088"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 11:32:14+08:00,31,2024-12-03 11:32:09+08:00,2024-12-03 11:32:09+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5051676,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incycyix5051676.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incycyix5051676.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incycyix5051676.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyix5051676.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incycyix5051676.d.html""]",,鸿腾精密盘中涨超4% AI服务器连接产品持续渗透并放量,,,鸿腾精密（06088）盘中涨超4%，截至发稿，股价上涨2.95%，现报3.49港元，成交额8354.46万万港元。 信达国际此前表示，鸿腾精密母企鸿海与英伟达在AI领域合作密切；公司凭藉...,,cj:comos-ncycyix5051676:0,,"鸿腾精密,涨超",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/16ce-8056eedd99168a1e8e55cc74cc4564b7.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763598230,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:45:46+08:00,31,2024-12-03 11:28:09+08:00,2024-12-03 11:45:42+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1827307,https://finance.sina.com.cn/stock/gmwq/rightscase/2024-12-03/doc-incycyiz1827307.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/gmwq\/rightscase\/2024-12-03\/doc-incycyiz1827307.shtml""]",https://finance.sina.cn/stock/ssgs/2024-12-03/detail-incycyiz1827307.d.html,"[""https:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyiz1827307.d.html"",""http:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyiz1827307.d.html""]",,国华网安（000004）投资者索案有胜诉先例后持续推进，金圆股份（000546）索赔案已启动,,,上海久诚律师事务所许峰律师提示，国华网安（000004）虚假陈述引发的投资者索赔案还在持续推进，许峰律师代理的部分国华网安股民索赔案近期再获深圳中院正式立案...,,cj:comos-ncycyiz1827307:0,,,市场资讯,"1850,1884",,[],"[{'u': 'https://n.sinaimg.cn/finance/transform/59/w550h309/20240510/45d5-3d4cbd5c878525d7cb882b5e5a497352.jpg', 'w': '550', 'h': '309', 't': ''}]","295,751,2509,2516,2517,2519,2544,2671,3318",763597230,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:46:11+08:00,31,2024-12-03 11:28:01+08:00,2024-12-03 11:46:08+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1827259,https://finance.sina.com.cn/stock/gmwq/rightscase/2024-12-03/doc-incycyiz1827259.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/gmwq\/rightscase\/2024-12-03\/doc-incycyiz1827259.shtml""]",https://finance.sina.cn/stock/ssgs/2024-12-03/detail-incycyiz1827259.d.html,"[""https:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyiz1827259.d.html"",""http:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyiz1827259.d.html""]",,航天动力（600343）投资者索赔案持续推进，思创医惠（300078）索赔案再提交立案,,, 上海久诚律师事务所许峰律师代理的部分航天动力（600343）投资者索赔案此前已多次获得了西安市中级人民法院的正式立案，目前正在等待法院的开庭安排。（许峰律师专栏）,,cj:comos-ncycyiz1827259:0,,,市场资讯,"1850,1884",,[],"[{'u': 'https://n.sinaimg.cn/finance/transform/59/w550h309/20240510/45d5-3d4cbd5c878525d7cb882b5e5a497352.jpg', 'w': '550', 'h': '309', 't': ''}]","295,751,2509,2516,2517,2519,2544,2671,3318",763597117,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:46:47+08:00,31,2024-12-03 11:27:52+08:00,2024-12-03 11:46:44+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5050109,https://finance.sina.com.cn/stock/gmwq/rightscase/2024-12-03/doc-incycyix5050109.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/gmwq\/rightscase\/2024-12-03\/doc-incycyix5050109.shtml""]",https://finance.sina.cn/stock/ssgs/2024-12-03/detail-incycyix5050109.d.html,"[""https:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyix5050109.d.html"",""http:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incycyix5050109.d.html""]",,日海智能（002313）被法院判决向投资者赔付超1014万元，深天地A（000023）索赔再提交立案,,,2024年11月29日晚，日海智能公告近日收到广东省深圳市中级人民法院送达的《民事判决书》。根据《民事判决书》显示，深圳中院对李琪...,,cj:comos-ncycyix5050109:0,,,市场资讯,"1850,1884",,[],"[{'u': 'https://n.sinaimg.cn/finance/transform/59/w550h309/20240510/45d5-3d4cbd5c878525d7cb882b5e5a497352.jpg', 'w': '550', 'h': '309', 't': ''}]","295,751,2509,2516,2517,2519,2544,2671,3318",763597053,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:50:22+08:00,31,2024-12-03 11:26:00+08:00,2024-12-03 11:50:19+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5050758,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incycyix5050758.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incycyix5050758.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incycyix5050758.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incycyix5050758.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incycyix5050758.d.html""]",,苹果被员工起诉监控越界 压制言论、监视个人设备,,,苹果数字广告员工 Amar Bhakta 起诉苹果(AAPL.US)，声称公司强制要求员工放弃个人隐私，即使在家中也要实施监控。Bhakta 声称苹果强迫他删除 LinkedIn...,,cj:comos-ncycyix5050758:0,,"苹果,数字广告",智通财经APP,"1850,2000,2013,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,747,1082,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2674,2676,3318",763597615,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:25:38+08:00,31,2024-12-03 11:19:37+08:00,2024-12-03 14:25:34+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyix5047237,https://finance.sina.com.cn/roll/2024-12-03/doc-incycyix5047237.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incycyix5047237.shtml""]",https://finance.sina.cn/2024-12-03/detail-incycyix5047237.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incycyix5047237.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incycyix5047237.d.html""]",,特朗普警告哈马斯：就职前不释放人质将遭严厉打击！,,,每经编辑 张锦河 据央视新闻，当地时间12月2日，美国当选总统特朗普表示，如果在2025年1月20日之前加沙地带的人质没有被释放，哈马斯将付出巨大代价。,,cj:comos-ncycyix5047237:0,,,每日经济新闻,"1840,1849,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763595398,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 11:50:46+08:00,31,2024-12-03 11:12:10+08:00,2024-12-03 11:50:43+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncycyiz1822404,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incycyiz1822404.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incycyiz1822404.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incycyiz1822404.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incycyiz1822404.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incycyiz1822404.d.html""]",,美联储官员放鸽、美债收益率曲线短暂倒挂 12月降息希望再度重燃,,, 美国国债收复了周一早盘的失地，市场情绪在纽约尾盘进一步得到提振，原因是此前美联储一名关键官员为本月晚些时候进一步放松货币政策敞开了大门。,,cj:comos-ncycyiz1822404:0,,"美联储,降息,美国国债",智通财经APP,"1850,1966,1968,1972,1975,2000,2013,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/190/w651h339/20241203/50f5-ceca056fcc1728d1fdf111850cadea5a.jpg', 'w': '651', 'h': '339', 't': ''}, {'u': 'http://n.sinaimg.cn/sinakd20241203s/238/w659h379/20241203/77dd-7f88aa587ad32f2fc7025a7efc3f0ad0.jpg', 'w': '659', 'h': '379', 't': ''}]","295,746,747,1082,1083,1084,1131,1134,2487,2509,2516,2517,2518,2519,2544,2671,2672,2674,2676,3318",763593743,,,,,,
